"","variable","year","mean","sd","lower","upper"
"1","b_t",1951,1782102.00671326,1468457.92045047,706332.503092352,4321650.532506
"2","b_t",1952,1670835.17116307,1491655.18624519,678828.230138014,4125533.64649047
"3","b_t",1953,1312611.50265757,1199090.58687681,523670.008721112,3427024.08915492
"4","b_t",1954,1549788.22509031,1459445.35685101,636559.38195657,3938768.48141942
"5","b_t",1955,2082809.38847814,1893271.04583191,868061.769874912,5188075.93947424
"6","b_t",1956,2812509.12995855,2488965.55072101,1182960.2664678,6950070.39608735
"7","b_t",1957,3592077.94481604,3149610.44294118,1439596.32239697,8731638.17226908
"8","b_t",1958,4438558.85082258,4120463.05829761,1714189.895345,11476121.3653542
"9","b_t",1959,4028480.27829158,3620568.25321186,1507361.68633256,10226678.060413
"10","b_t",1960,3384384.18517781,3220270.62551341,1346464.10865233,8602373.13270579
"11","b_t",1961,2673999.08997299,2328595.98258196,1073522.45681242,6813864.87265812
"12","b_t",1962,3548726.17195451,3387177.46728772,1402667.82047174,8995309.66323965
"13","b_t",1963,3094730.10387713,2981581.76003423,1142715.42444709,7762061.76917545
"14","b_t",1964,4137411.39093069,3679837.59847383,1689358.15474604,10088027.3394127
"15","b_t",1965,3118347.24516709,3243231.76050705,1210242.94063943,8324889.09606532
"16","b_t",1966,2308766.06785968,2109914.19360068,941729.495962637,5872751.16344186
"17","b_t",1967,1689593.16687913,1554052.55463084,685875.617538054,4024407.04638784
"18","b_t",1968,1228966.73646153,1138553.46863783,476270.057096308,3065450.91204971
"19","b_t",1969,845325.169377729,774675.37975547,323820.983715107,2126148.76235226
"20","b_t",1970,650280.65706616,645145.130831477,244797.040216466,1719894.43930343
"21","b_t",1971,579383.657872027,536370.165847077,223502.821861763,1465671.55328422
"22","b_t",1972,570717.983780509,527243.874561499,227690.352958646,1384817.26254885
"23","b_t",1973,626169.843690365,601901.343177131,250664.820712687,1581492.47299474
"24","b_t",1974,586675.165735977,546815.314604833,239091.369392874,1470822.8534579
"25","b_t",1975,533100.613606739,507923.075042206,207467.879811074,1327562.44785134
"26","b_t",1976,442391.7455626,400790.95109138,178811.512164739,1113465.04341204
"27","b_t",1977,410729.778675334,363052.119222212,173360.582154389,1007757.53424048
"28","b_t",1978,364124.893653152,335120.847947829,148593.703725552,916776.392814243
"29","b_t",1979,318639.901768098,303125.181360477,123861.666866767,804231.837085802
"30","b_t",1980,295611.299207443,272104.739186535,117196.100732186,726690.464352007
"31","b_t",1981,287025.99478592,262291.74653604,120271.694287056,713563.150077276
"32","b_t",1982,279915.109580236,239793.273240538,121882.751384494,693531.224402261
"33","b_t",1983,242089.993907993,221053.65099859,98339.6958420262,590888.121516489
"34","b_t",1984,211519.337986284,200422.411714904,86342.4391051592,532880.792991423
"35","b_t",1985,195900.500724384,182750.596232834,83084.7949433855,488822.009055266
"36","b_t",1986,171047.515420143,157391.513588825,67210.8747596361,430166.147077121
"37","b_t",1987,149898.563220559,140908.532289011,64274.3994647899,376446.143118431
"38","b_t",1988,128009.709453675,120267.073116648,55391.1289110446,316404.591590017
"39","b_t",1989,108434.90597886,101211.501031272,45996.851337054,269763.55966352
"40","b_t",1990,94078.9090771051,85674.4886908422,38106.3595490724,231349.346043358
"41","b_t",1991,90333.4273192081,82109.6981732694,34758.170378562,223383.038623551
"42","b_t",1992,70578.7852568647,66295.4255801304,27581.2649192452,180181.624297491
"43","b_t",1993,63569.6141081953,58188.9239215971,25066.5766905665,161311.220368384
"44","b_t",1994,67698.1921431708,59316.018552199,29670.3246243051,170443.405075931
"45","b_t",1995,58952.1939942944,50158.1598237329,26387.848504288,142729.82003706
"46","b_t",1996,52769.7853934784,48907.1872694221,20686.4286581549,129284.987293586
"47","b_t",1997,51973.6754928678,47251.6026330585,21643.5682153541,128373.180029175
"48","b_t",1998,51715.1081798672,47987.4996254595,21552.6811680669,133207.618352951
"49","b_t",1999,61439.6153059553,56533.9214784293,23654.2611070801,156417.828986188
"50","b_t",2000,68420.7323244869,61929.1239076228,26505.9096577828,178998.588725486
"51","b_t",2001,87354.5643840669,78883.4080551405,37374.7879276927,209691.795394497
"52","b_t",2002,132823.640059066,122238.241838694,56890.8704267008,331856.389933474
"53","b_t",2003,191146.936693607,165744.838795808,76825.3355391444,461472.872359257
